Date,Price,Open,High,Low,Change%
"Feb 03, 2015",61.596,61.721,61.85,61.565,-0.20%
"Feb 02, 2015",61.719,62.005,62.085,61.645,-0.49%
"Jan 30, 2015",62.02,61.807,62.035,61.71,0.35%
"Jan 29, 2015",61.801,61.44,61.981,61.43,0.72%
"Jan 28, 2015",61.358,61.515,61.54,61.27,-0.08%
"Jan 27, 2015",61.41,61.48,61.525,61.355,-0.11%
"Jan 26, 2015",61.48,61.515,61.52,61.475,0.07%
"Jan 23, 2015",61.44,61.45,61.615,61.373,-0.27%
"Jan 22, 2015",61.605,61.635,61.77,61.505,0.07%
"Jan 21, 2015",61.56,61.73,61.73,61.54,-0.15%
"Jan 20, 2015",61.655,61.825,61.905,61.645,0.02%
"Jan 19, 2015",61.645,61.655,61.812,61.605,-0.36%
"Jan 16, 2015",61.87,62.085,62.21,61.795,-0.31%
"Jan 15, 2015",62.065,61.885,62.105,61.485,-0.05%
"Jan 14, 2015",62.095,62.085,62.235,62.06,0.19%
"Jan 13, 2015",61.98,62.1,62.195,61.97,-0.15%
"Jan 12, 2015",62.075,62.355,62.355,62.065,-0.45%
"Jan 09, 2015",62.355,62.5,62.52,62.3,-0.51%
"Jan 08, 2015",62.675,63.205,63.205,62.595,-0.96%
"Jan 07, 2015",63.28,63.52,63.565,63.17,-0.46%
"Jan 06, 2015",63.575,63.375,63.625,63.315,0.36%
"Jan 05, 2015",63.345,63.435,63.495,63.285,0.09%
"Jan 02, 2015",63.285,63.445,63.502,63.255,-0.11%
"Jan 01, 2015",63.355,63.175,63.455,63.175,0.51%
"Dec 31, 2014",63.035,63.315,63.39,63.035,-0.55%
"Dec 30, 2014",63.385,63.725,63.795,63.355,-0.45%
"Dec 29, 2014",63.67,63.665,63.715,63.625,0.17%
"Dec 26, 2014",63.562,63.455,63.69,63.455,0.07%
"Dec 25, 2014",63.52,63.52,63.52,63.52,0.00%
"Dec 24, 2014",63.52,63.435,63.565,63.375,0.13%
"Dec 23, 2014",63.44,63.31,63.51,63.25,0.33%
"Dec 22, 2014",63.23,63.255,63.33,63.145,-0.02%
"Dec 19, 2014",63.245,63.055,63.34,62.99,0.40%
"Dec 18, 2014",62.99,63.36,63.4,62.985,-0.84%
"Dec 17, 2014",63.525,63.53,63.89,63.45,-0.21%
"Dec 16, 2014",63.66,62.915,63.66,62.815,0.77%
"Dec 15, 2014",63.175,62.21,63.175,62.21,1.04%
"Dec 12, 2014",62.525,62.26,62.535,62.21,0.07%
"Dec 11, 2014",62.48,62.05,62.48,62.01,0.59%
"Dec 10, 2014",62.115,61.81,62.115,61.77,0.38%
"Dec 09, 2014",61.88,61.89,61.955,61.835,0.09%
"Dec 08, 2014",61.825,61.98,62.01,61.825,-0.15%
"Dec 05, 2014",61.918,61.845,61.918,61.78,0.21%
"Dec 04, 2014",61.79,61.945,61.965,61.79,-0.12%
"Dec 03, 2014",61.863,61.885,61.97,61.815,0.11%
"Dec 02, 2014",61.795,61.905,62.02,61.795,-0.26%
"Dec 01, 2014",61.955,62.06,62.24,61.955,-0.41%
"Nov 28, 2014",62.21,61.815,62.25,61.765,0.57%
"Nov 27, 2014",61.86,61.74,61.938,61.74,0.11%
"Nov 26, 2014",61.795,61.865,61.913,61.785,-0.11%
"Nov 25, 2014",61.865,61.915,62.045,61.85,0.01%
"Nov 24, 2014",61.86,61.7,61.975,61.66,0.15%
"Nov 21, 2014",61.767,61.845,61.905,61.745,-0.26%
"Nov 20, 2014",61.93,62.04,62.23,61.89,-0.02%
"Nov 19, 2014",61.945,61.845,62.008,61.795,0.36%
"Nov 18, 2014",61.725,61.735,61.885,61.705,-0.17%
"Nov 17, 2014",61.83,61.63,61.83,61.63,0.19%
"Nov 14, 2014",61.715,61.63,61.86,61.56,0.19%
"Nov 13, 2014",61.6,61.49,61.635,61.49,0.37%
"Nov 12, 2014",61.375,61.535,61.57,61.375,-0.23%
"Nov 11, 2014",61.515,61.57,61.65,61.515,0.05%
"Nov 10, 2014",61.485,61.465,61.57,61.39,-0.06%
"Nov 07, 2014",61.52,61.44,61.7,61.44,0.03%
"Nov 06, 2014",61.5,61.44,61.515,61.425,0.11%
"Nov 05, 2014",61.435,61.34,61.545,61.3,0.07%
"Nov 04, 2014",61.395,61.365,61.415,61.31,-0.04%
"Nov 03, 2014",61.42,61.51,61.51,61.325,0.02%
"Oct 31, 2014",61.405,61.365,61.615,61.3,-0.06%
"Oct 30, 2014",61.44,61.29,61.555,61.29,0.24%
"Oct 29, 2014",61.29,61.265,61.375,61.22,0.17%
"Oct 28, 2014",61.188,61.255,61.425,61.162,-0.19%
"Oct 27, 2014",61.305,61.185,61.375,61.185,0.22%
"Oct 24, 2014",61.17,61.17,61.17,61.17,0.00%
"Oct 23, 2014",61.17,61.16,61.21,61.1,-0.05%
"Oct 22, 2014",61.2,61.095,61.315,61.015,0.08%
"Oct 21, 2014",61.15,61.315,61.377,61.12,-0.14%
"Oct 20, 2014",61.235,61.315,61.385,61.185,-0.21%
"Oct 17, 2014",61.365,61.765,61.765,61.36,-0.77%
"Oct 16, 2014",61.84,61.485,61.94,61.435,0.75%
"Oct 15, 2014",61.38,61.31,61.41,61.25,-0.03%
"Oct 14, 2014",61.4,60.945,61.48,60.935,0.64%
"Oct 13, 2014",61.01,61.285,61.315,61.01,-0.45%
"Oct 10, 2014",61.285,61.165,61.365,61.125,0.38%
"Oct 09, 2014",61.055,61.145,61.145,60.91,-0.50%
"Oct 08, 2014",61.36,61.47,61.525,61.31,0.09%
"Oct 07, 2014",61.305,61.465,61.485,61.28,-0.39%
"Oct 06, 2014",61.545,61.545,61.545,61.545,0.00%
"Oct 03, 2014",61.545,61.545,61.545,61.545,0.00%
"Oct 02, 2014",61.545,61.72,61.72,61.545,-0.29%
"Oct 01, 2014",61.725,61.835,61.965,61.593,-0.35%
"Sep 30, 2014",61.94,61.615,61.94,61.565,0.62%
"Sep 29, 2014",61.56,61.155,61.62,61.155,0.68%
"Sep 26, 2014",61.145,61.345,61.625,61.015,-0.31%
"Sep 25, 2014",61.335,60.965,61.42,60.925,0.64%
"Sep 24, 2014",60.945,61.045,61.065,60.905,-0.18%
"Sep 23, 2014",61.055,60.955,61.055,60.875,0.18%
"Sep 22, 2014",60.945,60.795,60.945,60.755,0.14%
"Sep 19, 2014",60.86,60.78,60.9,60.73,0.20%
"Sep 18, 2014",60.74,61.115,61.22,60.74,-0.29%
"Sep 17, 2014",60.915,60.985,61.043,60.83,-0.24%
"Sep 16, 2014",61.06,61.025,61.165,61.007,-0.07%
"Sep 15, 2014",61.105,60.655,61.175,60.655,0.74%
"Sep 12, 2014",60.655,60.975,61.025,60.645,-0.45%
"Sep 11, 2014",60.93,60.845,60.945,60.72,0.00%
"Sep 10, 2014",60.93,60.78,61.045,60.76,0.54%
"Sep 09, 2014",60.605,60.435,60.673,60.405,0.55%
"Sep 08, 2014",60.275,60.305,60.325,60.212,-0.20%
"Sep 05, 2014",60.395,60.445,60.505,60.38,0.06%
"Sep 04, 2014",60.36,60.465,60.49,60.355,-0.21%
"Sep 03, 2014",60.49,60.605,60.695,60.335,-0.32%
"Sep 02, 2014",60.685,60.585,60.695,60.495,0.26%
"Sep 01, 2014",60.53,60.51,60.535,60.425,0.02%
"Aug 29, 2014",60.52,60.51,60.55,60.47,0.03%
"Aug 28, 2014",60.5,60.405,60.698,60.365,0.07%
"Aug 27, 2014",60.455,60.485,60.515,60.35,0.03%
"Aug 26, 2014",60.435,60.505,60.58,60.435,-0.22%
"Aug 25, 2014",60.57,60.555,60.58,60.405,0.17%
"Aug 22, 2014",60.47,60.495,60.56,60.365,-0.34%
"Aug 21, 2014",60.675,60.695,60.8,60.615,0.10%
"Aug 20, 2014",60.615,60.845,60.885,60.52,-0.10%
"Aug 19, 2014",60.675,60.775,60.785,60.645,-0.17%
"Aug 18, 2014",60.78,60.78,60.78,60.78,0.00%
"Aug 15, 2014",60.78,60.82,60.85,60.78,0.02%
"Aug 14, 2014",60.765,61.105,61.12,60.765,-0.54%
"Aug 13, 2014",61.095,61.095,61.315,61.095,0.02%
"Aug 12, 2014",61.085,61.125,61.225,61.075,-0.15%
"Aug 11, 2014",61.175,61.085,61.265,61.025,0.05%
"Aug 08, 2014",61.145,61.245,61.745,61.135,-0.16%
"Aug 07, 2014",61.245,61.405,61.555,61.215,-0.41%
"Aug 06, 2014",61.5,61.035,61.525,61.025,1.07%
"Aug 05, 2014",60.85,60.885,61.005,60.695,-0.16%
"Aug 04, 2014",60.945,61.205,61.205,60.875,-0.44%
"Aug 01, 2014",61.215,60.755,61.225,60.7,1.09%
"Jul 31, 2014",60.555,60.245,60.565,60.205,0.82%
"Jul 30, 2014",60.065,60.245,60.245,60.052,-0.11%
"Jul 29, 2014",60.13,60.125,60.14,60.1,0.07%
"Jul 28, 2014",60.09,60.055,60.17,60.055,0.05%
"Jul 25, 2014",60.06,60.055,60.195,60.01,-0.11%
"Jul 24, 2014",60.125,59.965,60.165,59.935,0.17%
"Jul 23, 2014",60.02,60.145,60.21,59.96,-0.14%
"Jul 22, 2014",60.105,60.265,60.305,60.1,-0.23%
"Jul 21, 2014",60.245,60.285,60.34,60.165,-0.07%
"Jul 18, 2014",60.285,60.385,60.455,60.245,0.17%
"Jul 17, 2014",60.185,60.025,60.2,60.025,0.10%
"Jul 16, 2014",60.125,60.235,60.275,60.09,0.00%
"Jul 15, 2014",60.125,60.045,60.25,60.005,0.00%
"Jul 14, 2014",60.125,59.97,60.215,59.915,0.05%
"Jul 11, 2014",60.095,60.115,60.315,59.925,-0.17%
"Jul 10, 2014",60.195,59.685,60.225,59.575,0.72%
"Jul 09, 2014",59.765,59.755,59.95,59.685,0.02%
"Jul 08, 2014",59.755,59.955,60.005,59.665,-0.33%
"Jul 07, 2014",59.955,59.815,60.06,59.735,0.39%
"Jul 04, 2014",59.725,59.745,59.83,59.645,-0.03%
"Jul 03, 2014",59.74,59.675,59.85,59.53,0.08%
"Jul 02, 2014",59.692,60.035,60.095,59.59,-0.61%
"Jul 01, 2014",60.06,60.085,60.2,60.06,0.00%
"Jun 30, 2014",60.06,60.045,60.28,60.005,0.02%
"Jun 27, 2014",60.045,60.21,60.21,60.045,-0.27%
"Jun 26, 2014",60.21,60.035,60.26,60.035,0.21%
"Jun 25, 2014",60.085,60.255,60.4,60.085,-0.12%
"Jun 24, 2014",60.16,60.09,60.175,60.08,0.00%
"Jun 23, 2014",60.16,60.065,60.305,60.015,-0.02%
"Jun 20, 2014",60.175,60.235,60.345,60.135,0.13%
"Jun 19, 2014",60.095,60.225,60.225,59.855,-0.34%
"Jun 18, 2014",60.3,60.215,60.545,60.065,-0.05%
"Jun 17, 2014",60.33,60.115,60.525,60.035,0.24%
"Jun 16, 2014",60.185,59.715,60.24,59.715,0.80%
"Jun 13, 2014",59.71,59.31,59.81,59.3,0.70%
"Jun 12, 2014",59.295,59.235,59.375,59.1,-0.08%
"Jun 11, 2014",59.34,59.33,59.37,59.23,0.21%
"Jun 10, 2014",59.215,59.135,59.35,59.135,0.02%
"Jun 09, 2014",59.205,59.105,59.21,58.975,0.05%
"Jun 06, 2014",59.175,59.165,59.315,59.105,-0.14%
"Jun 05, 2014",59.26,59.28,59.37,59.195,-0.03%
"Jun 04, 2014",59.28,59.435,59.465,59.215,-0.10%
"Jun 03, 2014",59.34,59.08,59.432,59.08,0.31%
"Jun 02, 2014",59.155,59.105,59.275,59.065,-0.07%
"May 30, 2014",59.195,59.045,59.195,58.94,0.47%
"May 29, 2014",58.92,58.935,59.085,58.795,-0.04%
"May 28, 2014",58.945,58.955,59.22,58.815,-0.17%
"May 27, 2014",59.045,58.715,59.097,58.655,0.56%
"May 26, 2014",58.715,58.445,58.925,58.41,0.32%
"May 23, 2014",58.525,58.465,58.555,58.33,0.41%
"May 22, 2014",58.285,58.615,58.7,58.265,-0.70%
"May 21, 2014",58.695,58.705,58.875,58.635,0.18%
"May 20, 2014",58.59,58.595,58.825,58.525,0.37%
"May 19, 2014",58.375,58.565,58.615,58.375,-0.36%
"May 16, 2014",58.585,59.365,59.365,58.585,-1.48%
"May 15, 2014",59.465,59.415,59.615,59.1,-0.03%
"May 14, 2014",59.485,59.405,59.515,59.39,0.03%
"May 13, 2014",59.465,59.965,59.965,59.46,-0.98%
"May 12, 2014",60.055,59.905,60.115,59.513,0.15%
"May 09, 2014",59.965,60.065,60.1,59.87,0.11%
"May 08, 2014",59.9,59.965,60.1,59.88,-0.21%
"May 07, 2014",60.025,60.055,60.155,59.965,0.07%
"May 06, 2014",59.985,60.075,60.245,59.975,-0.42%
"May 05, 2014",60.24,60.09,60.25,60.008,0.09%
"May 02, 2014",60.185,60.235,60.285,60.105,-0.14%
"May 01, 2014",60.27,60.27,60.27,60.27,-0.12%
"Apr 30, 2014",60.345,60.355,60.415,60.225,-0.13%
"Apr 29, 2014",60.425,60.615,60.635,60.315,-0.37%
"Apr 28, 2014",60.65,60.605,60.74,60.433,0.01%
"Apr 25, 2014",60.645,61.055,61.15,60.543,-0.76%
"Apr 24, 2014",61.11,61.01,61.14,61.01,0.02%
"Apr 23, 2014",61.095,60.885,61.195,60.865,0.54%
"Apr 22, 2014",60.765,60.675,60.885,60.635,0.28%
"Apr 21, 2014",60.595,60.265,60.615,60.265,0.50%
"Apr 18, 2014",60.295,60.295,60.295,60.235,0.00%
"Apr 17, 2014",60.295,60.295,60.505,60.27,-0.13%
"Apr 16, 2014",60.375,60.305,60.425,60.185,0.23%
"Apr 15, 2014",60.235,60.355,60.355,60.205,-0.03%
"Apr 14, 2014",60.255,60.255,60.255,60.255,0.12%
"Apr 11, 2014",60.18,60.325,60.345,60.14,0.17%
"Apr 10, 2014",60.075,60.045,60.295,60.035,-0.12%
"Apr 09, 2014",60.145,59.975,60.155,59.825,0.09%
"Apr 08, 2014",60.09,60.13,60.15,60.03,-0.04%
"Apr 07, 2014",60.115,59.905,60.25,59.765,0.05%
"Apr 04, 2014",60.085,60.355,60.398,60.075,-0.14%
"Apr 03, 2014",60.17,59.955,60.3,59.835,0.44%
"Apr 02, 2014",59.905,59.815,59.915,59.575,-0.18%
"Apr 01, 2014",60.015,59.935,60.045,59.935,0.00%
"Mar 31, 2014",60.015,59.91,60.02,59.91,0.21%
"Mar 28, 2014",59.89,60.19,60.19,59.69,-0.59%
"Mar 27, 2014",60.245,60.245,60.355,60.125,0.17%
"Mar 26, 2014",60.145,60.305,60.305,60.065,-0.56%
"Mar 25, 2014",60.485,60.605,60.605,60.435,-0.49%
"Mar 24, 2014",60.78,60.855,60.855,60.645,-0.20%
"Mar 21, 2014",60.9,61.195,61.205,60.9,-0.72%
"Mar 20, 2014",61.34,61.39,61.39,61.07,0.60%
"Mar 19, 2014",60.975,61.085,61.185,60.925,-0.23%
"Mar 18, 2014",61.115,61.035,61.215,60.875,0.04%
"Mar 17, 2014",61.09,61.13,61.13,61.07,-0.19%
"Mar 14, 2014",61.205,61.415,61.555,61.055,0.05%
"Mar 13, 2014",61.175,61.025,61.185,60.915,-0.07%
"Mar 12, 2014",61.22,60.945,61.295,60.945,0.45%
"Mar 11, 2014",60.945,60.885,60.975,60.605,0.16%
"Mar 10, 2014",60.845,61.255,61.335,60.79,-0.39%
"Mar 07, 2014",61.085,61.015,61.175,60.945,-0.05%
"Mar 06, 2014",61.115,61.535,61.535,61.105,-1.04%
"Mar 05, 2014",61.755,61.905,61.91,61.65,-0.24%
"Mar 04, 2014",61.905,62.135,62.155,61.835,-0.23%
"Mar 03, 2014",62.045,61.955,62.09,61.815,0.40%
"Feb 28, 2014",61.795,62.105,62.14,61.755,-0.32%
"Feb 27, 2014",61.995,61.995,61.995,61.995,0.02%
"Feb 26, 2014",61.985,61.965,62.055,61.885,0.00%
"Feb 25, 2014",61.985,61.985,62.05,61.86,-0.14%
"Feb 24, 2014",62.075,62.105,62.16,61.945,-0.10%
"Feb 21, 2014",62.14,62.19,62.19,62.055,-0.16%
"Feb 20, 2014",62.24,62.38,62.45,62.213,0.00%
"Feb 19, 2014",62.24,62.2,62.24,62.2,0.10%
"Feb 18, 2014",62.18,62.02,62.31,61.96,0.54%
"Feb 17, 2014",61.845,61.965,62.085,61.825,-0.02%
"Feb 14, 2014",61.855,62.245,62.37,61.845,-0.91%
"Feb 13, 2014",62.425,62.005,62.465,62.005,0.53%
"Feb 12, 2014",62.095,62.105,62.185,62.045,-0.21%
"Feb 11, 2014",62.225,62.355,62.455,62.19,-0.37%
"Feb 10, 2014",62.455,62.375,62.505,62.09,0.24%
"Feb 07, 2014",62.305,62.305,62.415,62.25,-0.12%
"Feb 06, 2014",62.38,62.37,62.55,62.36,-0.35%
"Feb 05, 2014",62.6,62.39,62.62,62.36,0.11%
"Feb 04, 2014",62.53,62.655,62.835,62.487,-0.06%
"Feb 03, 2014",62.565,62.705,62.79,62.555,-0.19%
"Jan 31, 2014",62.685,62.405,62.755,62.355,0.19%
"Jan 30, 2014",62.565,62.905,62.905,62.545,0.14%
"Jan 29, 2014",62.475,62.345,62.59,62.115,-0.16%
"Jan 28, 2014",62.575,63.195,63.195,62.515,-0.84%
"Jan 27, 2014",63.105,62.885,63.325,62.655,0.65%
"Jan 24, 2014",62.695,61.945,62.745,61.945,1.23%
"Jan 23, 2014",61.933,61.815,62.05,61.815,0.18%
"Jan 22, 2014",61.82,61.905,62.025,61.716,-0.11%
"Jan 21, 2014",61.885,61.545,61.945,61.455,0.42%
"Jan 20, 2014",61.625,61.675,61.675,61.53,0.13%
"Jan 17, 2014",61.545,61.485,61.555,61.32,0.01%
"Jan 16, 2014",61.54,61.655,61.71,61.51,-0.06%
"Jan 15, 2014",61.58,61.67,61.72,61.43,0.15%
"Jan 14, 2014",61.49,61.49,61.49,61.49,-0.06%
"Jan 13, 2014",61.525,61.605,61.64,61.425,-0.62%
"Jan 10, 2014",61.907,62.005,62.005,61.825,-0.30%
"Jan 09, 2014",62.095,62.125,62.245,61.975,-0.11%
"Jan 08, 2014",62.165,62.215,62.282,62.085,-0.22%
"Jan 07, 2014",62.305,62.405,62.475,62.295,-0.02%
"Jan 06, 2014",62.315,62.355,62.465,62.225,0.20%
"Jan 03, 2014",62.19,62.347,62.565,62.155,-0.13%
"Jan 02, 2014",62.27,61.892,62.415,61.755,0.58%
"Jan 01, 2014",61.91,61.828,61.995,61.81,0.16%
"Dec 31, 2013",61.81,61.802,62.015,61.718,-0.18%
"Dec 30, 2013",61.92,61.998,62.17,61.779,-0.03%
"Dec 27, 2013",61.94,62.145,62.175,61.845,-0.37%
"Dec 26, 2013",62.17,61.78,62.17,61.77,0.60%
"Dec 25, 2013",61.8,61.8,61.8,61.8,0.07%
"Dec 24, 2013",61.755,61.79,61.975,61.714,-0.34%
"Dec 23, 2013",61.963,62.108,62.15,61.79,-0.06%
"Dec 20, 2013",62,62.415,62.465,61.93,-0.24%
"Dec 19, 2013",62.15,62.01,62.49,62.01,0.08%
"Dec 18, 2013",62.1,61.91,62.203,61.79,0.13%
"Dec 17, 2013",62.02,61.69,62.04,61.69,0.45%
"Dec 16, 2013",61.74,62.06,62.22,61.625,-0.73%
"Dec 13, 2013",62.195,62.11,62.297,62.05,0.61%
"Dec 12, 2013",61.82,61.61,61.94,61.431,0.92%
"Dec 11, 2013",61.255,61.017,61.435,61.017,0.34%
"Dec 10, 2013",61.05,60.99,61.305,60.949,-0.15%
"Dec 09, 2013",61.14,60.84,61.22,60.84,-0.48%
"Dec 06, 2013",61.435,61.645,61.727,61.273,-0.53%
"Dec 05, 2013",61.763,61.96,61.96,61.534,-0.48%
"Dec 04, 2013",62.06,62.38,62.543,61.912,-0.50%
"Dec 03, 2013",62.37,62.315,62.455,62.206,0.07%
"Dec 02, 2013",62.325,62.36,62.36,61.921,-0.12%
"Nov 29, 2013",62.399,62.315,62.655,62.205,0.19%
"Nov 28, 2013",62.282,62.4,62.568,62.27,0.21%
"Nov 27, 2013",62.15,62.475,62.475,62.15,-0.58%
"Nov 26, 2013",62.51,62.398,62.658,62.198,0.00%
"Nov 25, 2013",62.51,62.66,62.7,62.347,-0.36%
"Nov 22, 2013",62.733,63.042,63.095,62.733,-0.33%
"Nov 21, 2013",62.94,62.51,63.065,62.51,0.58%
"Nov 20, 2013",62.58,62.257,62.69,62.245,0.34%
"Nov 19, 2013",62.37,62.165,62.39,61.88,-0.08%
"Nov 18, 2013",62.42,62.825,62.92,62.38,-0.89%
"Nov 15, 2013",62.98,63.1,63.262,62.975,-0.22%
"Nov 14, 2013",63.12,63.31,63.35,62.96,-0.30%
"Nov 13, 2013",63.31,63.74,63.91,63.212,-0.64%
"Nov 12, 2013",63.72,63.25,63.85,63.25,0.75%
"Nov 11, 2013",63.245,62.985,63.502,62.92,1.22%
"Nov 08, 2013",62.48,62.402,62.834,62.402,0.10%
"Nov 07, 2013",62.42,62.35,62.763,62.325,0.03%
"Nov 06, 2013",62.4,62.01,62.542,61.825,1.24%
"Nov 05, 2013",61.635,61.75,61.96,61.62,-0.19%
"Nov 04, 2013",61.75,61.75,61.75,61.75,0.00%
"Nov 01, 2013",61.75,61.51,62.025,61.51,0.20%
"Oct 31, 2013",61.624,61.275,61.63,61.245,0.59%
"Oct 30, 2013",61.26,61.38,61.615,61.09,-0.28%
"Oct 29, 2013",61.43,61.535,61.735,61.321,-0.02%
"Oct 28, 2013",61.445,61.415,61.605,61.37,-0.03%
"Oct 25, 2013",61.465,61.465,61.805,61.37,-0.01%
"Oct 24, 2013",61.47,61.6,61.695,61.314,-0.26%
"Oct 23, 2013",61.63,61.66,61.727,61.085,-0.04%
"Oct 22, 2013",61.655,61.63,61.845,61.535,0.12%
"Oct 21, 2013",61.58,61.355,61.595,61.345,0.56%
"Oct 18, 2013",61.24,61.2,61.72,60.94,0.16%
"Oct 17, 2013",61.14,61.56,61.74,61.14,-0.96%
"Oct 16, 2013",61.735,61.765,61.765,61.735,-0.17%
"Oct 15, 2013",61.84,61.275,61.95,61.275,0.46%
"Oct 14, 2013",61.555,61.155,61.555,61.13,0.88%
"Oct 11, 2013",61.02,61.21,61.38,60.96,-0.55%
"Oct 10, 2013",61.36,61.83,62.295,61.25,-0.84%
"Oct 09, 2013",61.88,62.11,62.31,61.73,-0.12%
"Oct 08, 2013",61.955,61.795,61.955,61.625,0.26%
"Oct 07, 2013",61.795,61.505,61.955,61.495,0.59%
"Oct 04, 2013",61.435,61.855,61.945,61.255,-0.49%
"Oct 03, 2013",61.735,62.425,62.425,61.65,-1.16%
"Oct 02, 2013",62.46,62.46,62.46,62.46,0.00%
"Oct 01, 2013",62.46,62.56,62.57,62.165,-0.21%
"Sep 30, 2013",62.59,62.995,63.045,62.505,0.12%
"Sep 27, 2013",62.515,62.075,62.575,61.773,0.71%
"Sep 26, 2013",62.075,62.435,62.435,61.98,-0.59%
"Sep 25, 2013",62.445,62.765,62.885,62.325,-0.55%
"Sep 24, 2013",62.79,62.61,62.915,62.45,0.30%
"Sep 23, 2013",62.605,62.255,62.725,62.255,0.59%
"Sep 20, 2013",62.235,62.045,62.615,61.885,0.74%
"Sep 19, 2013",61.775,61.755,62.065,61.65,-2.54%
"Sep 18, 2013",63.385,63.305,63.455,63.055,0.02%
"Sep 17, 2013",63.375,63.355,63.635,62.955,0.86%
"Sep 16, 2013",62.835,62.705,62.885,62.445,-0.86%
"Sep 13, 2013",63.38,63.755,64.185,63.36,-0.08%
"Sep 12, 2013",63.43,63.265,63.985,62.925,0.24%
"Sep 11, 2013",63.275,63.905,64.215,63.005,-0.89%
"Sep 10, 2013",63.845,64.405,64.545,63.765,-2.15%
"Sep 09, 2013",65.245,65.245,65.245,65.245,0.00%
"Sep 06, 2013",65.245,66.005,66.295,65.005,-1.17%
"Sep 05, 2013",66.015,67.005,67.005,65.535,-1.57%
"Sep 04, 2013",67.07,68.305,68.605,66.815,-0.84%
"Sep 03, 2013",67.635,66.295,68.255,66.255,2.47%
"Sep 02, 2013",66.005,66.105,66.305,65.685,0.46%
"Aug 30, 2013",65.705,67.085,67.435,65.695,-1.28%
"Aug 29, 2013",66.555,66.915,67.875,66.515,-3.27%
"Aug 28, 2013",68.805,66.905,68.805,66.905,3.76%
"Aug 27, 2013",66.31,64.99,66.31,64.99,3.13%
"Aug 26, 2013",64.3,63.7,64.73,63.648,1.73%
"Aug 23, 2013",63.205,64.325,64.765,63.205,-2.09%
"Aug 22, 2013",64.555,64.805,65.565,64.545,0.69%
"Aug 21, 2013",64.115,63.125,64.55,63.115,1.57%
"Aug 20, 2013",63.125,63.735,64.125,63.125,-0.02%
"Aug 19, 2013",63.14,62.36,63.23,62.235,2.39%
"Aug 16, 2013",61.665,61.365,62.015,61.335,0.39%
"Aug 15, 2013",61.425,61.445,61.529,61.242,0.23%
"Aug 14, 2013",61.284,61.19,61.57,61.15,-0.09%
"Aug 13, 2013",61.337,61.07,61.67,60.894,0.35%
"Aug 12, 2013",61.125,60.495,61.31,60.495,0.73%
"Aug 09, 2013",60.68,60.68,60.68,60.68,-0.08%
"Aug 08, 2013",60.731,61.19,61.41,60.705,-0.78%
"Aug 07, 2013",61.21,61.14,61.471,60.933,0.69%
"Aug 06, 2013",60.79,60.882,61.876,60.78,-0.12%
"Aug 05, 2013",60.86,61.03,61.03,60.725,-0.40%
"Aug 02, 2013",61.105,60.445,61.185,60.445,0.89%
"Aug 01, 2013",60.565,60.765,60.915,60.24,-0.48%
"Jul 31, 2013",60.855,60.715,61.2,60.36,0.07%
"Jul 30, 2013",60.815,59.505,60.845,59.422,2.12%
"Jul 29, 2013",59.555,58.955,59.555,58.955,0.86%
"Jul 26, 2013",59.046,59.01,59.142,58.706,0.14%
"Jul 25, 2013",58.965,59.137,59.385,58.74,-0.49%
"Jul 24, 2013",59.255,59.765,59.765,58.96,-0.85%
"Jul 23, 2013",59.76,59.725,59.88,59.5,0.06%
"Jul 22, 2013",59.725,59.305,59.735,59.285,0.65%
"Jul 19, 2013",59.34,59.73,59.87,59.305,-0.68%
"Jul 18, 2013",59.745,59.275,59.791,59.255,0.70%
"Jul 17, 2013",59.33,59.245,59.585,59.05,0.05%
"Jul 16, 2013",59.3,59.19,59.5,59.1,-0.86%
"Jul 15, 2013",59.815,59.945,60.09,59.78,-0.13%
"Jul 12, 2013",59.891,59.76,60.21,59.56,0.10%
"Jul 11, 2013",59.834,59.815,59.99,59.335,-0.10%
"Jul 10, 2013",59.895,60.065,60.225,59.65,-0.34%
"Jul 09, 2013",60.102,59.81,60.49,59.72,-0.98%
"Jul 08, 2013",60.695,60.935,61.225,60.605,0.77%
"Jul 05, 2013",60.23,60.195,60.6,60.015,0.26%
"Jul 04, 2013",60.075,60.045,60.409,59.915,-0.25%
"Jul 03, 2013",60.226,59.875,60.456,59.865,1.13%
"Jul 02, 2013",59.555,59.385,59.73,59.185,0.29%
"Jul 01, 2013",59.385,59.47,59.603,58.966,-0.25%
"Jun 28, 2013",59.533,60.11,60.11,59.21,-1.10%
"Jun 27, 2013",60.195,60.625,60.63,60.105,-0.86%
"Jun 26, 2013",60.72,59.605,60.765,59.605,1.77%
"Jun 25, 2013",59.665,59.765,59.795,59.435,-0.25%
"Jun 24, 2013",59.815,59.6,59.84,59.545,0.91%
"Jun 21, 2013",59.275,59.525,59.785,59.15,-0.50%
"Jun 20, 2013",59.575,59.615,59.98,59.505,1.46%
"Jun 19, 2013",58.72,58.765,58.925,58.62,-0.21%
"Jun 18, 2013",58.845,58.015,58.885,58.015,1.26%
"Jun 17, 2013",58.11,57.7,58.11,57.56,1.05%
"Jun 14, 2013",57.505,57.965,57.965,57.41,-0.86%
"Jun 13, 2013",58.005,58.115,58.575,57.935,0.29%
"Jun 12, 2013",57.835,58.285,58.398,57.735,-0.87%
"Jun 11, 2013",58.34,58.11,58.99,58.03,0.32%
